energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,energy_P,entropy_P,kurtosis_P,maximum_P,mean_P,meanAbsoluteDeviation_P,median_P,minimum_P,range_P,rootMeanSquare_P,skewness_P,standardDeviation_P,uniformity_P,variance_P,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,energy0_P,entropy0_P,inertia0_P,homogeneity0_P,correlation0_P,shade0_P,promenance0_P,variance0_P,idm0_P,energy135_P,entropy135_P,inertia135_P,homogeneity135_P,correlation135_P,shade135_P,promenance135_P,variance135_P,idm135_P,energy45_P,entropy45_P,inertia45_P,homogeneity45_P,correlation45_P,shade45_P,promenance45_P,variance45_P,idm45_P,energy90_P,entropy90_P,inertia90_P,homogeneity90_P,correlation90_P,shade90_P,promenance90_P,variance90_P,idm90_P,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,diameter_mm,class
122417577,6.6216880025484,1.77441623072724,255,212.78390983288,37.0794798868762,233,19,236,218.123268364699,-1.57605470704732,47.9756444732458,0.018392288359083,2301.66246262328,92459790,6.74136911308967,0.273825595639435,152,52.85851757595,24.0622884624153,45,1,151,60.6351875913033,0.885833099153714,29.7092273823216,0.011193783699181,882.638191654489,1447.99256617532,12.5585959947608,0.430215747832412,0.002564102564103,390,906.521906659545,0.151957919345412,2566.5,34.1760149812701,-353395990,-20384284.6018667,299296,1438482.46649461,0.083333333331284,-2.63504848339686E+020,3.4235580184018E+025,507036865851909,772.094289206616,-40147502,-63061481.0945559,917888,4309637.94024309,0.053534014882935,-1.42234486962452E+022,5.53819482727049E+027,9.15109955690125E+015,2337.2809694733,-2148391836,-128781348.043116,1863624,8613462.65783662,0.036858230057759,-1.71492059768202E+023,1.33223123415895E+029,5.53800321186702E+016,4669.56436789996,-2646683602,-220200497.60148,2920548,14481786.6860307,0.027199560884024,-1.09301180945604E+024,1.41432342821681E+030,2.1193055709191E+017,7840.95717895547,678495936,-20027265.7323433,368566,1416304.91746032,0.083333333332741,-2.31951900930434E+021,6.22238376933352E+026,2.16161869553628E+015,9202.04111810869,642352936,-61983218.5064139,1119702,4242223.05079366,0.053534014883252,-1.2520285621576E+023,1.00657776034014E+029,3.90133128797751E+016,27694.3123714704,-259133642,-126618739.76358,2251756,8477959.2031746,0.036858230057838,-1.50957029905051E+024,2.42135636942265E+030,2.36098242285128E+017,55397.7902946552,178679034,-216581626.460884,3636954,14259059.3793651,0.027254446051241,-9.7707799180677E+024,2.62422851624686E+031,9.12761255870132E+017,93902.7882228574,154,196198,23789534,-9.22337203685478,113.93612078978,0,833.62077426648,834.105155890109,28.8808787243413,-0.374522668816598,-0.690889427177383,1435494.97328687,23.75,1
6506713,6.48081520689383,-0.875563665711768,255,136.031690140845,56.0715879785756,122,36,219,151.36367221895,0.570823096238677,66.4974484695745,0.028069827415195,4421.91065296372,2304550,5.33996390778002,3.44396079896985,96,34.5905963302752,8.241379355694,34,8,88,36.3512899964179,1.20550079559101,11.1793824496835,0.030274177257807,124.978591956291,479.843240807367,48.5467459921611,0.274123725147142,0.008403361344538,119,434.110546017584,0.139917695473251,850.5,14.0356688476182,-252470782,-3265031.48315026,19858,261757.706890332,0.333333332280541,-2.90309449414867E+016,2.01067563820192E+020,1047901210554.33,13.4999555772668,-2347697418,-10143736.1492234,61258,784236.273623598,0.214136090928546,-1.57429803364318E+018,3.25766774310965E+022,19174777376133.4,46.0074177057143,-3567393724,-20772562.1924208,123716,1567442.5027528,0.147432940235956,-1.92880068990328E+019,7.90583634444003E+023,119270916975900,96.9199623662611,-4041583896,-37185937.9133368,189890,2742002.71045343,0.117110985511662,-1.48823165574703E+020,1.04233240399837E+025,538684374130596,260.760960706162,-1265078210,-3251409.80542118,3124,261462.333333333,0.333333333214366,-4.7686865111846E+016,3.89695577160511E+020,1458854835576,484.858363858364,-3192843758,-10102112.4709849,10072,783265.9,0.214136091064875,-2.58597644064486E+018,6.31379196435051E+022,26694517246904,1470.67728937729,-5192107720,-20688395.5703122,20884,1565398.46666667,0.147432940267168,-3.16829027741674E+019,1.5322558999982E+024,166045190032147,2947.5768009768,-5360631146,-37038722.4093655,35028,2738639.38571429,0.11780657061905,-2.56479581998214E+020,2.15623613880258E+025,773535349778753,4766.7348576155,156,30914,3028386,1578.82598088562,85.8722222222222,80.2886065378481,1038.14478395062,1041.03655215104,32.2650980496114,0.141978392891045,0.83783302978674,373732.122222222,8.640625,0
22119350,6.56660761118364,-1.25689035806369,255,190.063047285464,45.5298750770608,193,66,189,196.819500906167,-0.173660065746234,51.1716706558942,0.031931566888827,2618.5398777153,17734658,6.56286726189177,0.575312915074142,179,77.8054919908469,21.2685706406101,72,23,156,82.2422655114797,0.932787129374215,26.6527030147291,0.012805743340542,710.366577991352,960.532765990055,41.5975148449791,0.288609665543983,0.005025125628141,199,689.512596970433,0.116886930983847,1702.5,18.2482875908947,-957915050,-5052293.51306411,82234,392332.241519592,0.2499999998014,-1.18765102293532E+018,2.72517712633786E+022,12939663101047.3,64.1834096868931,-2866246998,-15679668.2621593,243946,1175537.85675991,0.160602058645817,-6.43051327597464E+019,4.41300705250467E+024,235694728448330,185.984886881271,-1537534686,-32086187.7119656,494924,2349468.93404928,0.110574699074184,-7.83674857280142E+020,1.06783108160773E+026,1452773917804545,339.803739997681,-1237094460,-56402350.1422565,761794,4045174.67909313,0.085158986378925,-5.52578017617506E+021,1.26528066565695E+027,6097040118542932,681.559857141288,865612350,-5025171.72079613,55506,390892.072222222,0.249999999938198,-3.79390696052727E+018,1.2821096600792E+023,28066495566148.2,678.540079944777,1770662900,-15597141.792295,171302,1170975.31825397,0.160602058665588,-2.05420352619662E+020,2.07618028590101E+025,511228539040088,2032.43266973779,1845104374,-31920121.0897225,344164,2340259.13253968,0.11057469907887,-2.50342015772144E+021,5.02380761219248E+026,3151107759531547,4061.52155539679,1955568588,-56116398.7878249,540186,4030226.12503608,0.085880228944685,-1.88653215377671E+022,6.5129453384476E+027,1.38087531831781E+016,6973.46050725747,88,61269,7200205,2541.90159697488,113.671614100186,111.715832348501,437.214982737908,438.027649992068,20.929110109894,-0.708526885675436,0.126099865882595,235658.875695733,11.8125,0
307140786,3.93281503126299,3.97596901089794,255,231.322070452911,30.0775851331437,255,31,224,234.949856987287,-2.0794151203732,41.1319716106103,0.343595613890467,1691.83908857605,27565597,5.95233053832921,6.17732284518785,146,31.1800623371319,14.1992958713542,26,1,145,37.5298814742936,2.19149299560364,20.8882265938559,0.021859419001848,436.318010236271,3128.14914598054,34.3573294246521,0.307605101417772,0.002145922746781,466,1514.92936187396,0.084047254035531,5544.5,30.4138126514911,1786370166,-30421287.5609546,265274,2093411.19763292,0.058823529411601,-3.38333323062704E+021,1.02031131597003E+027,2.80476742019993E+015,1305.00486833892,3091106942,-94034859.7213722,888498,6271510.97592685,0.037788716001474,-1.8254235183392E+023,1.6502782814655E+029,5.0552226779817E+016,4033.01469624823,1869070160,-191931640.18788,1868460,12534400.5762487,0.026017573912865,-2.19743094912501E+024,3.96635354835361E+030,3.05099940913342E+017,8140.02908673536,1963817866,-327035274.790961,3063414,21013658.097336,0.019109608261415,-1.38828144744079E+025,4.1759500557015E+031,1.15674803139404E+018,13441.0491849878,-736915372,-30236978.1474264,107970,2083070.21904762,0.058823529411206,-1.39334321745696E+020,1.4510548016871E+025,334481736909781,8924.03660452075,716900616,-93480126.3558245,329482,6240116.74126984,0.037788716001472,-7.51756124820502E+021,2.34697409239343E+027,6028591353605580,27264.114269433,1154856774,-190819162.160516,670596,12471102.85,0.026017573912868,-9.04958305997989E+022,5.64082380767159E+028,3.63846062368408E+016,55011.2318202991,4961322498,-325173068.879206,1108522,20909502.1857143,0.019188722306951,-5.90193641919981E+023,6.19697765534252E+029,1.40883229267934E+017,90762.3784340604,235,283855,40405205,-9.22337203685478,114.828074433656,0,3159.66097558021,3160.93967285888,56.2222346839654,-0.980155292800149,0.325634478809381,7810681.9316343,18.22265625,0
1481551,5.79290598780623,-1.04974022124326,249,141.725806451613,52.0249739854319,143,30,219,154.583258702124,-0.060974869660625,62.2272855009311,0.018730489073881,3872.23506081438,341364,5.39407240135002,3.55800641002536,99,25.7771428571429,12.4708897959183,20,2,97,31.2302051591999,1.91384768145407,17.6565950845437,0.032865306122449,311.755349979533,36.954417722378,52.3934611547662,0.267243799053558,0.047619047619048,21,78.5799336574743,0.320610687022901,65.5,7.61577310586391,-100646634,-5063756.11378834,3962,393125.172569097,0.24999999828512,-494994490710085,8.48418469609739E+017,72198909535.75,13.3862332891558,1375822052,-15713917.349257,13206,1177835.18199301,0.160602058371295,-2.68013782453185E+016,1.37388360871592E+020,1315096213749.44,31.9773305426318,1795747362,-32154880.6464596,28464,2354119.34322899,0.110574699007844,-3.26623478321261E+017,3.32443520703577E+021,8105983049805.11,56.6872648321037,-308071968,-56517642.2943737,47582,4052546.1710817,0.085434452723922,-2.36170640781485E+018,4.07547840582495E+022,34580052173590,100.362875841697,-370931502,-5060684.79874425,1204,393049.285714286,0.249999998957773,-175015190794242,2.12117876678551E+017,36100584479.5,95.0218412931868,-36201174,-15704369.5673827,3840,1177576.62380952,0.160602058542621,-9.4761632019159E+015,3.43492410185625E+019,657568696894.875,311.310751046153,-2145882748,-32135826.6902888,7764,2353607.46190476,0.11057469905252,-1.15484262552368E+017,8.31160853788347E+020,4053118445584.22,627.581873521502,-975487108,-56484750.8506942,12996,4051682.68571429,0.085782509714204,-8.62358422805063E+017,1.06430493525972E+022,17656401870194.1,1064.38850952764,126,21694,2323680,1008.94633447827,96.8482142857143,90.3982318018019,993.994818239796,998.452194106342,31.5982941645011,-0.87062100340284,-0.476839336186502,222654.839285714,4.251953125,0
9156949,0.771463798654771,20.4983032081552,255,251.881944444444,5.67312885802468,255,176,79,252.170425726553,-4.45550400963248,12.1006828263543,0.828221450617284,146.426524864025,26106779,7.18292894527446,-1.56500863414528,255,125.393966282165,80.0882225348764,100,1,254,152.200012592593,0.210180434573251,86.3006696170461,0.016657363149727,7447.80557635054,80.3970156555553,15.4260414274232,0.401712336367521,0.018867924528302,53,131.935206369941,0.371929824561403,142.5,10.770329614269,-360552716,-6901441.57314028,37580,524120.191025641,0.199999999522887,-4.88470936037406E+016,3.78661954334477E+020,1575309153477.2,3.13354332338005,-1858497170,-21400426.339154,126000,1570257.96474359,0.128481643012566,-2.64237062088119E+018,6.12994670683853E+022,28615316347083.4,9.39876754747756,-877332116,-43769904.6123861,252000,3138467.92948718,0.088459756799983,-3.20991112048864E+019,1.48067289803347E+024,175413934085349,18.7975350949551,-2415344972,-76221502.5585879,405804,5359351.90879121,0.067198690007233,-2.19908056326257E+020,1.70173839719564E+025,716509530515922,30.3259148628113,1571389788,-6876567.3066066,198044,522362.749764125,0.199999999851258,-3.39488744197738E+018,1.08201646495507E+023,26629125186042,168.130385762381,3437593762,-21325442.6426469,605312,1564954.82251915,0.1284816430661,-1.83645541612047E+020,1.75161601858197E+025,483715113038118,495.999005701977,4332749176,-43619236.4883819,1216636,3127798.61369187,0.088459756811645,-2.23089774891885E+021,4.23098355816272E+026,2965208211263426,991.513116497803,6031890060,-75970779.128554,1866376,5342408.76669997,0.067023851633855,-1.49819754993819E+022,4.73357337686276E+027,1.19552414654104E+016,1877.85965556899,156,27349,4556973,874.578275108668,157.17816091954,152.370023225856,1484.52572995112,1493.10680353465,38.6407402042799,-0.775249970173253,0.228005567191738,258307.477011495,6.07421875,0
1460016,5.90551103145311,-0.559679546104275,255,130.328767123288,44.4882717207731,126,30,225,141.422131146728,0.275246226135451,55.2856357661736,0.017826984424845,3056.50152207001,813718,6.17738422179545,0.368186802533704,123,34.4761904761905,21.0750458913724,26,1,122,42.9553900329146,1.02359626267029,25.652485259717,0.01701451555679,658.05,39.7753656401168,43.3138731814082,0.284746018223644,0.042553191489362,23.5,82.5296878481465,0.333333333333333,70.5,7.61577310586391,-113225138,-5063555.36816412,4332,393104.273809524,0.249999998448086,-657371090860563,1.23848406937985E+018,87230989234,8.91500204979218,1309889432,-15713245.7590534,13980,1177779.62077922,0.160602058418542,-3.55932274466145E+016,2.00553508609075E+020,1588904111560.5,25.8094022639513,1598086232,-32153457.7765817,30748,2354008.97828283,0.110574699018261,-4.33768131676424E+017,4.85286484465374E+021,9793678719370.12,48.6830612286593,3483555754,-56515070.8903306,51788,4052345.69292929,0.085364306508646,-3.11632634084875E+018,5.89766125086718E+022,41605431697674.5,93.6534195995203,-443208836,-5059377.58547149,2732,392960.511904762,0.249999999232853,-947289569077604,2.01582711366664E+018,111288999994,108.303336784046,-412676982,-15700302.9585672,9116,1177288.02142857,0.160602058570708,-5.12908082522659E+016,3.26432326317589E+020,2027118504962.5,324.797799060312,1011062184,-32127299.7083846,19456,2352972.6,0.110574699057587,-6.2507167118793E+017,7.89879960112072E+021,12494742289614.6,650.919182440572,511757932,-56469520.0028879,34024,4050530.72857143,0.085998219442054,-4.7628993358789E+018,1.03947067584914E+023,55150164670234.7,1117.77663381751,123,23355,2283693,1169.33471604417,88.1320754716982,82.4823090121007,850.446707013173,853.668096054889,29.2175990809459,-0.737681908582348,-0.154464324988937,225368.377358491,4.251953125,0
585691,4.9375,-0.673045706451902,234,125.96875,41.90234375,112,34,200,135.28800297883,0.337319631709975,50.132395279416,0.033203125,2513.25705645161,113280,5.30391309260412,0.364768724810178,65,22.0115606936416,10.1403989441679,20,1,64,25.5890149841933,0.741703584186308,13.0873578441476,0.029904106385112,171.278935340772,18.3361614653021,48.5531923600069,0.274111592882211,0.074074074074074,13.5,49.2500147770149,0.415384615384615,32.5,5.3851648071345,-28308546,-3269970.41563648,1336,262101.786507937,0.33333332655517,-31010843856316,2.19555993643033E+016,10950196702.6667,3.40182105564306,-1218200110,-10158706.852054,5152,785279.715151515,0.214136089726485,-1.68166418769021E+015,3.55721316629789E+018,200369620732.889,9.78840646142603,-416335418,-20802496.6892497,11672,1569528.63665224,0.147432939944972,-2.06034366647562E+016,8.63278464915418E+019,1246338757149.63,19.1805850155635,-885459944,-37237566.167519,20684,2745396.27727273,0.117285327914128,-1.6087969993664E+017,1.15675861411323E+021,5672544235425.88,39.1070385198095,-101668778,-3268641.01553229,318,262070.5,0.333333329117815,-7342366539850,3215944516569620,4190864285.66667,46.3571428571429,-1605338352,-10154601.351118,1054,785165.833333333,0.214136090525623,-398163848050191,5.21042662999081E+017,76685557293.2222,152.325396825397,-1499600918,-20794307.1979854,2144,1569295.5,0.147432940152144,-4878229443414191,1.26448684095514E+019,476999369582.074,312.690476190476,-3520229692,-37223332.6950023,3686,2744999.9,0.117822964266932,-3.95355091268319E+016,1.78219188851246E+020,2223784452712.36,542.626007326007,134,14238,1396462,721.567940583125,85.7710843373495,77.2305282711274,1055.74277834228,1062.14121942315,32.5905081185174,-0.828367400074367,-0.413869304855415,175253.301204819,3.037109375,0
12231128,4.44782161602345,-0.592499005884454,255,208.41825095057,48.5399817837471,240,60,195,215.652939034154,-0.828166014725993,55.4953403035105,0.222281657968165,3079.73279540244,12959120,5.85310803654678,0.717353405037434,153,92.4539295392954,11.8146917986795,91,60,93,93.7010757617862,0.559245297438044,15.2420441533274,0.020446383325622,232.319909971981,185.477325591325,31.4206609271795,0.316904369976712,0.013698630136986,73,230.35340284315,0.222053231939163,328.75,11.180339887499,-586854386,-6898413.90807651,25524,523994.424370074,0.199999999853468,-1.6064208669798E+017,1.85187846553392E+021,3483743751493.2,19.2475384552904,1281650044,-21391077.4905922,89588,1569850.60762016,0.128481643051607,-8.68989128045166E+018,2.99790256204323E+023,63281819673470.6,52.5765117304801,143654520,-43750933.5189194,183672,3137614.91249861,0.08845975680779,-1.05563460518372E+020,7.24135672185079E+024,387922076880931,100.868711459043,-1263644012,-76189259.5061834,297520,5357858.1261544,0.067252774567199,-7.27706542936202E+020,8.39247168725976E+025,1.5909706520691E+015,164.878924822903,1673986062,-6881398.62755409,19356,523174.079365079,0.199999999974667,-1.47579181231451E+018,3.56314496395392E+022,15281173634468,505.665290309536,-395290670,-21339539.9266444,63124,1567332.43015873,0.128481643077077,-7.9832569255441E+019,5.76817636729081E+024,277580828646812,1483.77009429051,1089534736,-43646498.6392774,133288,3132416.5484127,0.088459756813752,-9.6979375316249E+020,1.3932882043866E+026,1.70159031679051E+015,2890.79997059593,-70196274,-76008511.7676902,227592,5348905.31111111,0.067674118794324,-7.02070402437576E+021,1.72502162737291E+027,7205399232559994,4919.75983084005,221,54243,7319229,-9.22337203685478,114.195789473684,0,2368.22482437674,2373.22107928049,48.7157169636298,-0.839366065868125,0.370774221986838,1124906.79157895,7.197267,0
7054613,5.4090466739771,-1.58972560383618,255,163.651583710407,65.2478450482177,150,60,195,178.665401776212,0.140154134029388,71.8529486946557,0.088388853627076,5162.84623611682,12939048,6.0280982885933,0.106214364757705,153,88.997432605905,15.5774824047815,87,60,93,91.1312726648192,0.647268415767517,19.611545328384,0.01933290598361,384.61271016726,156.562609434502,17.0101595587851,0.388833675754302,0.0125,80,205.74349648293,0.288288288288288,277.5,12.1655250605964,-374106260,-5059902.65643995,17490,392923.473398824,0.249999999567876,-3.62954347564347E+016,2.60382792480921E+020,1264828776098.75,32.5029780782525,13798502,-15702289.8090704,52902,1177214.81182706,0.160602058600879,-1.96520920274818E+018,4.21650049177372E+022,23038735334236.2,82.6492251861491,-2063282210,-32131397.9838095,113568,2352835.14939782,0.110574699062596,-2.39496440396561E+019,1.02028168454918E+024,142006034655356,158.030358059378,-418456282,-56478094.4045133,185770,4050390.69449439,0.085338305369954,-1.71652895106997E+020,1.23595817569783E+025,602336712947568,269.055896622559,-1947057516,-5041824.73796661,19282,391985.737301587,0.249999999954845,-1.24379117607299E+018,2.89827483711123E+022,13344287364233.8,474.472229596122,-3690296192,-15647163.7415912,62238,1174289.9047619,0.160602058664504,-6.73448306271861E+019,4.69331232188845E+024,243064921133732,1388.35080203353,-3062111456,-32020676.5664876,128896,2346990.39047619,0.110574699078418,-8.20719097894946E+020,1.13565754977886E+026,1.4982022726345E+015,2740.12269856918,-1877087776,-56286369.4557532,218606,4040494.49444444,0.085856669293654,-6.17116811488867E+021,1.46790054513172E+027,6556001022418939,4821.9162825452,213,33753,3880355,-9.22337203685478,88.8236842105265,0,2321.81364958449,2327.93980697125,48.2487285528982,-0.612356513929009,0.277589071770676,882289.186842105,7.851564,0
3665545,6.36136880293205,-0.874889904971463,255,158.435114503817,45.1473690344386,155,60,195,167.275998104883,-0.159253799841141,53.8676582342377,0.01427655731018,2901.72460364063,2090670,4.33652102644377,-1.06081632977364,100,72.734375,10.864990234375,71,60,40,73.7865375593678,0.508896499405632,12.432470987555,0.127916124131944,154.566334856397,90.6229518573584,32.0214588236037,0.314909886580507,0.022222222222222,45,142.89802231565,0.280155642023346,160.625,8.94427190999916,-106912514,-3268124.21981616,5496,262009.78531746,0.333333332168502,-3632012847828876,1.25812453466024E+019,262126627304.667,16.365570048797,-1616877550,-10153064.9863009,18040,784987.059676434,0.214136090829212,-1.96957781229523E+017,2.03839514173262E+021,4796463272350.89,56.4472206150622,-1533133740,-20791129.1132752,39472,1568926.44519925,0.147432940207164,-2.41309012031707E+018,4.94685755878567E+022,29834952492793.6,112.510547798892,-3605579022,-37217651.1157137,69232,2744347.18573094,0.11759832353695,-1.92534637249635E+019,6.82575604352672E+023,137694727968009,207.464075226533,-387389132,-3263480.97981727,8230,261682.6,0.333333332210781,-7034959778054239,3.03768409747682E+019,407305844374.333,82.4682263972587,1273752716,-10139219.9100808,24898,784008.2,0.214136090954984,-3.8149373012457E+017,4.9216121894149E+021,7452991599366.78,248.12409311119,3072290900,-20763302.4329007,51272,1566930.66666667,0.147432940243171,-4.67399027987219E+018,1.19439622680218E+023,46359085437819.3,490.452873291583,4072939812,-37169858.3021129,86922,2740970.16190476,0.11758087556448,-3.72475711141403E+019,1.64534382075971E+024,213790217941345,857.980944503525,149,22203,2333281,-9.22337203685478,83.4699248120299,0,1804.50473458081,1811.31418640942,42.5595369618775,-0.676663344950329,-0.517053639395168,479998.259398496,5.312496,0
9911590,6.68346329199741,-0.784743683549033,240,174.854368932039,32.1783391460083,174,81,159,179.09869637178,-0.01993045065352,38.8222910345994,0.011070265288382,1507.17028117514,4813558,5.66384045553081,1.75177902953147,106,50.4608294930875,11.2776816241585,47,24,82,52.657258439454,1.32697306651302,15.053972761732,0.024841921680223,226.622095910968,524.696312699413,22.7959751368263,0.352679818369752,0.006153846153846,162.5,460.75786460124,0.174731182795699,930,17.1172427686237,-339307670,-3263656.64856124,43114,261599.837839938,0.333333332270723,-9.15879485764677E+016,9.30346851955511E+020,2254092755335,13.0952642396009,1526301186,-10139779.4947456,130218,783776.334726385,0.21413609095273,-4.96665640439284E+018,1.50733461202847E+023,41245993857208.3,41.6438647237243,-444702692,-20764689.3430132,261828,1566531.0977578,0.147432940242678,-6.08505511836004E+019,3.65805899139865E+024,256558259528488,85.7777069340778,-2209883122,-37173455.5656987,404442,2740645.67168387,0.116975622373224,-4.65208791725488E+020,4.76294920018266E+025,1.15187315361503E+015,237.985526333216,-1398235744,-3248066.83200884,12456,261010.352380952,0.333333333137303,-1.79496238392979E+017,2.28174748883703E+021,3530068490726,421.499712473906,398164572,-10091868.7656848,38264,781878.352380952,0.214136091060384,-9.73377140281874E+018,3.69685462690305E+023,64594140497987.3,1280.33369569499,1555066084,-20668704.7562768,76872,1562717.45238095,0.147432940266528,-1.19256358313951E+020,8.971672405496E+024,401788361064318,2533.83778407972,3696737116,-37006585.9099107,125604,2734249.24761905,0.117765137428109,-9.62617626417471E+020,1.2575746559941E+026,1.86827455725319E+015,4277.32098940486,91,38216,4219678,1683.7634970357,104.989010989011,102.076638903795,569.829549571306,571.399327944781,23.9039605075138,-1.11927122932741,-0.203653797102915,207417.956043956,10.990234375,1
5964886,6.82844499062946,-1.17693192294354,235,148.825910931174,38.8130603681424,147,76,159,155.400566383745,0.083602225336102,44.8142287477113,0.009752659443689,2008.3150982522,11611350,5.00494405878999,0.832966472571561,119,89.5893854748603,6.93659295902129,88,71,48,90.0471245341655,1.04107266298552,9.07105881789555,0.038267376174277,82.2841080777206,174.546152410087,48.8828684103494,0.273493980834409,0.016528925619835,60.5,221.211449756295,0.195555555555556,309.375,11.180339887499,-883626930,-10669102.9499541,14838,786089.846725497,0.142857142775101,-5.98385803952002E+016,4.85050919974427E+020,1845505063112.43,60.7328003305112,-1237039300,-33050313.7017945,48538,2355142.77854923,0.091772599431496,-3.23352877910972E+018,7.84943333770247E+022,33417909743541.5,171.255274442336,391367848,-67552613.0791408,99640,4707158.43272838,0.06318553882887,-3.91364777373541E+019,1.89218825023536E+024,203569906109860,336.397383167645,-955036738,-116527938.583256,162070,7972767.49363969,0.047319584837547,-2.59833437521541E+020,2.10342960038514E+025,807343150171962,581.242798716013,189224138,-10653409.5502879,14242,785790.595238095,0.142857142848944,-1.78124687089912E+018,4.47484270573791E+022,17725988517430.4,293.281354505534,-718813522,-33001184.438135,54130,2353939.26190476,0.091772599444782,-9.62541727585435E+019,7.24150362343117E+024,320977437324147,878.128753558877,332735268,-67452497.7589744,119036,4704461.36666667,0.063185538832012,-1.16499637046907E+021,1.74564041713893E+026,1.95527928873106E+015,1759.45030175964,-331296776,-116356634.534635,203938,7968070.51904762,0.047498367832268,-7.96359324610083E+021,2.01818918555877E+027,7904528216054294,2924.08914864487,102,48996,4665358,2489.53941741011,86.8723404255321,82.6055592246128,725.107816508223,726.395752239144,26.9517300416716,-1.16435588769624,0.199577839645807,408960.808510638,6.05469,0
1394234,5.52046354496581,-1.15790630466501,173,123.204545454545,22.3362603305785,124.5,80,93,125.871236515012,0.021404902795573,25.9199293541099,0.024793388429752,671.842737722048,2566350,4.83469800064479,0.040977437751807,100,78.0911270983213,5.92742496650163,78,60,40,78.4494521763064,0.473033762373351,7.49848336753068,0.040847897221791,56.2272528131342,125.532182339376,52.24341710028,0.267499397549832,0.021052631578947,47.5,177.570493373359,0.213483146067416,222.5,9.4339811320566,-27251726,-1543296.10635157,1372,131014.273809524,0.499999993489531,-133606584046720,1.69411898389461E+017,26342188854,22.1129313929314,-409446910,-4804594.9111067,4844,392526.70952381,0.321204192966342,-7267575662738376,2.74763750027839E+019,486409172343,62.1202981593226,-1461466490,-9852165.90703821,9544,784540.557215007,0.221149446794226,-8.99870182189721E+016,6.70712731289846E+020,3080788054081.5,124.507359167669,-531045806,-18593803.6834025,17256,1437565.83282828,0.191922199237264,-9.31384942693968E+017,1.2698735505034E+022,17427833966886.8,232.423826884751,-117193396,-1540654.38920142,1666,130950.780952381,0.499999999056288,-3239427062640761,1.18886072421824E+019,220671094477.5,69.9378989849578,-862621466,-4796539.64694599,5482,392315.09047619,0.321204194214292,-1.7620976982239E+017,1.92817593651415E+021,4074697502493.75,209.634756022991,-2770500958,-9835532.69215215,12824,784039.547619047,0.2211494470799,-2.18182689446379E+018,4.70677879076008E+022,25808064883104.4,425.82516815458,-4209239576,-18562972.2690653,24622,1436630.30952381,0.191922199326709,-2.25823765048201E+019,8.91143654314882E+023,145994681466290,744.22152378623,101,13148,1060642,756.695919014477,73.8651685393258,70.1826176551318,502.599798005302,505.439344886688,22.4819782244955,-0.928073310895998,0.090967731364575,89462.7640449439,5.468752,0
1164111,5.42781016367262,-0.347878917455109,170,116.792682926829,19.0348007138608,110.5,75,95,119.148963947472,0.677796625328615,23.7235819568038,0.026769779892921,562.808340861186,3948511,4.5050241612723,0.499470756471682,99,80.4497528830313,4.45558544059014,80,64,35,80.6533350909001,0.355228006154142,5.73165281557059,0.052916414483416,32.8518439982383,114.953627647855,68.1233565349317,0.244850683464381,0.024390243902439,41,167.448991442021,0.201226993865031,203.75,9.05538513813742,-89098834,-3268695.32552888,5514,262016.046176046,0.333333328795995,-474755869468190,8.3461769847549E+017,67513887867,6.79650008149401,-1525857420,-10154891.1389526,17414,785012.938600289,0.214136090516827,-2.57451902708644E+016,1.35223547771161E+020,1235387203783,23.8338474897586,-1250857942,-20795044.248611,34596,1569007.40685426,0.147432940151324,-3.15425284815946E+017,3.28165827489111E+021,7684353327209.33,57.1586918203321,-2792088810,-37225110.5666881,55294,2744561.752886,0.117016621964283,-2.41818471794818E+018,4.28905575482452E+022,34562610130713.4,128.898313252642,-465689082,-3262996.29637428,4386,261828.047619048,0.333333333131064,-3.57831474149564E+016,2.65724642592015E+020,1204662119889,178.283626767498,791075974,-10136867.492053,17430,784319.361904762,0.214136091033562,-1.94045834847107E+018,4.30523256390433E+022,22043230671247.7,511.896482728741,1742901882,-20758428.8991208,36796,1567531.75238095,0.147432940259666,-2.37741350556494E+019,1.04481079287283E+024,137113265278276,1024.91592421915,583750146,-37160413.9716691,64414,2741972.9047619,0.117872412197394,-1.93344350277929E+020,1.47950507280482E+025,640654321904808,1698.84347552089,82,15968,1213352,942.836135892462,71.927927927928,69.8960837453429,291.922733544355,293.24365089071,17.124358408148,-0.208433263510131,0.379258805410823,64806.8468468469,6.152346,0
